Sid	Symbol	Splice_type	Exons	Start_exon	End_exon	N.lineage	Anova.p (lineage subtype)	Anova.p (molecular subtype)	Num.mRNA	Cor.mRNA	Num.protein	Cor.protein	N.drug	Cor.drug
UROS_ES_8_6.1_9	UROS	ES	8	6.1	9	50	0.802259394213581	0.759624811630491	48	-0.183027112179651	27	-0.219169719169719	24	-0.690434782608696
USB1_ME_7|8_4_9	USB1	ME	7|8	4	9	50	0.941355418612187	0.818691450282554	35	0.133613445378151	NA	NA	19	-0.687719298245614
USE1_RI_5.2:5.3:5.4_5.1_5.5	USE1	RI	5.2:5.3:5.4	5.1	5.5	50	0.836972033877932	0.0762062833457938	51	-0.254078146629432	30	0.301890989988877	26	0.698461538461538
USF2_ES_3_2.3_4	USF2	ES	3	2.3	4	50	0.30132482416309	0.306265142859204	51	-0.248597285067873	30	-0.110567296996663	26	0.709401709401709
USO1_ES_14_13_15	USO1	ES	14	13	15	50	0.829438110169035	0.658713376733568	51	-0.0413574660633484	30	0.0157953281423804	26	-0.725128205128205
USP10_ES_5_4_6	USP10	ES	5	4	6	50	0.0172603139889299	0.297416296621042	51	-0.227531904271562	30	-0.0625139043381535	26	0.686837606837607
USP10_ES_5:6_4_7	USP10	ES	5:6	4	7	50	0.0172858500269478	0.297708413135277	51	-0.152398190045249	30	0.0954393770856507	26	0.667692307692308
USP10_ES_6_4_7	USP10	ES	6	4	7	50	0.0172576704302484	0.297386104512428	51	0.129604489624852	30	0.137708565072303	26	0.676581196581196
USP14_ES_4_3_5	USP14	ES	4	3	5	50	0.469806051156923	0.463732676533764	51	-0.0151131221719457	30	0.425583982202447	26	0.71965811965812
USP15_ES_8_6_9	USP15	ES	8	6	9	50	0.83565879229432	0.00109102659803424	51	-0.169230769230769	30	-0.0416017797552836	26	0.723760683760684
USP19_ES_6.1:6.2_5.2_7	USP19	ES	6.1:6.2	5.2	7	50	0.172154033901541	0.00455935999377203	51	-0.141997375592233	30	-0.103893214682981	26	0.695726495726496
USP20_RI_25.2_25.1_25.3	USP20	RI	25.2	25.1	25.3	50	0.0736942018838911	0.151304362912376	51	0.189592760180995	23	0.0148221343873518	26	-0.745641025641026
USP25_ES_20_18_21	USP25	ES	20	18	21	50	0.289287767926761	0.402021462656214	51	0.108778280542986	29	0.188669950738916	24	0.730434782608696
USP25_ES_4_3_5	USP25	ES	4	3	5	50	0.624842672057251	0.413335163642289	43	0.0167623074599819	25	0.260769230769231	22	-0.72557876905703
USP3_ES_2_1_3.2	USP3	ES	2	1	3.2	50	0.859871108040188	0.847421251429073	51	-0.269864253393665	30	-0.45539488320356	25	0.669230769230769
USP33_AA_15.1_14_15.2	USP33	AA	15.1	14	15.2	50	0.40167877514757	0.484330615951307	51	0.182171945701357	30	0.145272525027809	26	0.755897435897436
USP34_ES_74:75_73_76	USP34	ES	74:75	73	76	50	0.531814615502406	0.0492135060756329	50	-0.120915268108516	30	-0.0682981090100111	26	0.673846153846154
USP39_RI_14.2_14.1_14.3	USP39	RI	14.2	14.1	14.3	50	0.791701330815273	0.344110634710086	51	0.0455203619909502	30	0.113681868743048	26	-0.714188034188034
USP4_ES_9_6_10	USP4	ES	9	6	10	50	0.372674610557575	0.859417419221019	51	-0.0647963800904977	30	-0.028698553948832	26	-0.663589743589744
USP44_ES_5_4_6	USP44	ES	5	4	6	50	0.844025813837608	0.818442845710536	50	0.711977825263289	NA	NA	26	0.679998731242698
USP47_ES_2_1_3	USP47	ES	2	1	3	50	0.141141189445628	0.0516633616696166	51	-0.145721139959078	30	0.0878851935575131	26	-0.759316239316239
USP47_ES_2:3_1_4	USP47	ES	2:3	1	4	50	0.167808770792053	0.32314075656222	51	-0.0565662053181092	30	-0.0545110694217487	25	0.669230769230769
USP5_AD_15.2_15.1_16	USP5	AD	15.2	15.1	16	50	0.440467951581027	2.98608239268272e-07	51	0.053756872341187	30	-0.0197997775305895	26	-0.682051282051282
USP53_ES_2_1_3	USP53	ES	2	1	3	50	0.492163824718096	0.715382150252194	51	0.0957466063348416	10	0.36969696969697	26	-0.636239316239316
USP53_ES_4:5.2_3_6	USP53	ES	4:5.2	3	6	50	0.589282951055906	0.555019586046353	48	0.176839362835499	10	0.0787878787878788	24	0.661448156536676
USP54_ES_19_18_20	USP54	ES	19	18	20	50	0.0542190836719784	0.700543989655064	51	-0.0543463505692389	29	-0.130311615719313	26	-0.737435897435897
USP8_AD_1.2_1.1_2	USP8	AD	1.2	1.1	2	50	0.35995727844411	0.0262454636736633	50	0.353525895081373	30	-0.0878754171301446	26	0.69982905982906
USP8_AD_1.2_1.1_3	USP8	AD	1.2	1.1	3	50	0.243639159757092	0.173065719211546	51	0.283988325600412	30	0.0731924360400445	26	0.647863247863248
USP8_ES_1.2:2_1.1_3	USP8	ES	1.2:2	1.1	3	50	0.24308228190141	0.180712588797317	51	0.17357858779528	30	-0.0335928809788654	26	0.744957264957265
USP8_ES_13_12_14	USP8	ES	13	12	14	50	0.234323737233913	0.189382080948503	51	0.00755673205469547	30	-0.00823136818687431	26	0.71965811965812
USP8_ES_2_1.2_3	USP8	ES	2	1.2	3	50	0.244313545804802	0.186147180700137	51	0.0654313446173033	30	-0.17686318131257	26	-0.632820512820513
USPL1_ES_2_1_3	USPL1	ES	2	1	3	50	0.771924087501491	0.267515594481347	51	-0.170460201993608	NA	NA	26	0.685929228694897
UTRN_ES_67_66_68	UTRN	ES	67	66	68	50	0.481361301240565	0.0618648125866755	46	0.0960868359024791	26	0.34974358974359	21	0.753246753246753
UXT_RI_1.2_1.1_1.3	UXT	RI	1.2	1.1	1.3	50	0.371471798753059	0.26476698336311	51	0.0334841628959276	27	-0.137362637362637	26	-0.668376068376068
VAMP1_AA_4.4_4.1_4.5	VAMP1	AA	4.4	4.1	4.5	50	0.424540156713327	0.164577315868946	51	-0.0534375140417103	NA	NA	26	-0.680960228275096
VAMP7_ES_3_2.2_4	VAMP7	ES	3	2.2	4	50	0.54236102346279	0.0199794923601715	51	-0.138461538461538	30	0.0545050055617353	26	0.76
VAMP8_ES_3:4_2_5	VAMP8	ES	3:4	2	5	50	0.0105624399273768	0.00076369355223813	37	0.151256519677572	21	-0.061038961038961	15	-0.860714285714286
VAPA_ES_6_5_7	VAPA	ES	6	5	7	50	0.637127301365998	0.740426966288423	51	-0.0714932126696833	30	-0.032258064516129	26	0.68
VAPB_ES_4:5_2_6	VAPB	ES	4:5	2	6	50	0.451109301340883	0.300864657981714	49	-0.3755708054999	29	-0.255172413793103	24	0.66695652173913
VAV3_ES_19_18.2_21	VAV3	ES	19	18.2	21	50	0.0917185831031045	0.0649759639108497	51	-0.159215935051861	7	0.464285714285714	26	0.687980861482619
VDAC2_ES_7_6_8	VDAC2	ES	7	6	8	50	0.524121431542983	0.025611393314927	51	-0.0359276018099547	30	-0.280978865406007	26	-0.723076923076923
VDAC3_ES_5.2_4.1_6	VDAC3	ES	5.2	4.1	6	50	0.280920460605647	0.00717239348651378	51	0.24816438131218	30	-0.0496327669916261	24	0.70936987523962
VDR_AD_2.2_2.1_4	VDR	AD	2.2	2.1	4	50	0.796183348899853	0.00897639128066416	51	-0.127791479354059	7	0.214285714285714	26	-0.747008547008547
VEGFA_ES_7.1_6_8.1	VEGFA	ES	7.1	6	8.1	50	0.131734555827748	0.39391377835745	51	0.221809954751131	14	0.010989010989011	26	-0.741538461538461
VEGFA_ES_7.1:7.2_6_8.1	VEGFA	ES	7.1:7.2	6	8.1	50	0.0625026168339438	0.453588155708107	51	0.284977375565611	14	0.00659340659340659	25	-0.670769230769231
VEGFA_ES_7.1:7.2:8.1:8.2_6_9.1	VEGFA	ES	7.1:7.2:8.1:8.2	6	9.1	50	0.282036911707178	0.0786271229991359	51	0.410769230769231	14	-0.0725274725274725	26	-0.70051282051282
VEGFA_ES_8.1:8.2_6_9.1	VEGFA	ES	8.1:8.2	6	9.1	50	0.0877525642012327	0.045794502490384	51	0.0638009049773756	14	-0.0549450549450549	26	-0.697777777777778
VEGFB_AA_6.1_5_6.2	VEGFB	AA	6.1	5	6.2	50	0.209432503067427	0.442670890798207	51	-0.144886877828054	NA	NA	26	0.773675213675214
VEZT_AA_12.1_11_12.2	VEZT	AA	12.1	11	12.2	50	0.32590441068302	0.279708599414177	51	-0.0695022624434389	27	-0.0122100122100122	26	0.713504273504273
VEZT_ES_5_4_6.1	VEZT	ES	5	4	6.1	50	0.285494805210399	0.374627650847267	51	-0.230407239819005	27	-0.275946275946276	25	0.614615384615385
VEZT_ES_5:6.1:6.2:9_4_11	VEZT	ES	5:6.1:6.2:9	4	11	50	0.192144330616823	0.176655617547378	51	0.1510407239819	27	0.0280830280830281	26	-0.693675213675214
VEZT_ES_6.1:6.2_5_9	VEZT	ES	6.1:6.2	5	9	50	0.325907554880967	0.279706759574162	51	-0.182584416578069	27	-0.448181508012626	24	0.689326254686167
VEZT_ES_6.1:6.2:9_4_11	VEZT	ES	6.1:6.2:9	4	11	50	0.480206017559447	0.0114075211633532	51	0.278190045248869	27	0.19047619047619	26	0.634188034188034
VEZT_ES_6.2:9_4_11	VEZT	ES	6.2:9	4	11	50	0.111597740501953	0.0538339309498569	51	0.48376660117814	27	0.247252747252747	26	-0.701196581196581
VIT_ES_10_9_11	VIT	ES	10	9	11	50	0.181216569168457	0.925165665249347	45	0.578099258189183	NA	NA	19	-0.529823162884522
VIT_ES_10:11_9_12	VIT	ES	10:11	9	12	50	0.104297257311726	0.102281016711902	45	0.62322222464421	NA	NA	19	-0.529823162884522
VIT_ES_9_8_11	VIT	ES	9	8	11	50	0.083587555692184	0.39619138923222	45	0.543815712836723	NA	NA	20	0.605982700215034
VIT_ES_9:10_8_11	VIT	ES	9:10	8	11	50	0.105558196768665	0.341434391591435	45	0.577424827788806	NA	NA	19	-0.529823162884522
VKORC1_ES_4.2_2_6	VKORC1	ES	4.2	2	6	50	0.385991145130701	0.108271205116533	51	-0.248778280542986	30	-0.158620689655172	24	0.675652173913043
VKORC1_ES_4.2:5_2_6	VKORC1	ES	4.2:5	2	6	50	0.403705729765533	0.131414161828206	51	0.0374660633484163	30	0.121690767519466	26	-0.741538461538461
VLDLR_ES_16_15_17	VLDLR	ES	16	15	17	50	0.538857113918612	0.758419404579278	51	0.262135795632991	27	0.116748253498826	26	-0.6537680817352
VMO1_ES_2.1_1_3	VMO1	ES	2.1	1	3	50	0.113445693693939	0.168702743009119	51	0.0674638144873061	NA	NA	26	0.622080273820362
VMP1_ES_4_3_5	VMP1	ES	4	3	5	50	0.458972217796411	0.501828201267294	51	-0.171221719457014	29	0.0995073891625616	25	0.767692307692308
VPS28_AD_3.5_3.4_3.7	VPS28	AD	3.5	3.4	3.7	50	0.6828127295998	0.362426988341514	51	-0.238914027149321	30	-0.207119021134594	25	-0.643076923076923
VPS28_RI_3.12_3.11_3.13	VPS28	RI	3.12	3.11	3.13	50	0.558766659051017	0.509649619574602	51	0.109864253393665	30	-0.0589543937708565	26	-0.671794871794872
VPS28_RI_3.16_3.15_3.17	VPS28	RI	3.16	3.15	3.17	50	0.103661459754073	0.00344642510371865	51	-0.0544796380090498	30	0.0994438264738598	24	0.719130434782609
VPS28_RI_3.5:3.6_3.4_3.7	VPS28	RI	3.5:3.6	3.4	3.7	50	0.546587070554925	0.546241704898718	51	0.0601809954751131	30	-0.257397107897664	25	0.686923076923077
VPS28_RI_3.6_3.5_3.7	VPS28	RI	3.6	3.5	3.7	50	0.424650183096161	0.414074370555735	51	0.227390999912941	30	0.00756480147077328	26	0.686837606837607
VPS29_ES_2:3.1_1_5	VPS29	ES	2:3.1	1	5	50	0.562903941812956	0.434021059204131	51	0.00760180995475113	30	-0.0447163515016685	26	0.735384615384615
VPS29_ES_3.1_1_5	VPS29	ES	3.1	1	5	50	0.240214244770513	0.390067969473693	51	-0.0616289592760181	30	0.0327030033370412	24	0.677391304347826
VPS29_ES_3.1:3.2_1_5	VPS29	ES	3.1:3.2	1	5	50	0.864437985284686	0.398857630301294	51	0.0193665158371041	30	0.0451612903225806	26	-0.683418803418803
VPS29_ME_3.1:3.2|4_1_5	VPS29	ME	3.1:3.2|4	1	5	50	0.171454192919176	0.654591059695458	51	0.151018575908813	30	0.157801039448713	26	-0.671918793276303
VPS39_ES_3_2_4	VPS39	ES	3	2	4	50	0.0139444152262843	0.00321761601939521	51	0.262243147232526	29	-0.0192212936109622	26	0.739271681175657
VRK2_ES_18_17_19	VRK2	ES	18	17	19	50	0.883939523801741	0.800943960280832	51	0.266702866648953	30	0.053615127919911	24	0.636521739130435
VRK2_ES_7_6.2_8	VRK2	ES	7	6.2	8	50	0.638416864388624	0.672994593683336	51	-0.0864725446498386	30	-0.161735261401557	24	0.781739130434782
VWA5B2_AA_14.1_13_14.2	VWA5B2	AA	14.1	13	14.2	50	0.368919740975626	0.369423843383855	51	0.418462941305442	NA	NA	24	0.618966076516591
WAC_ES_9_8_10	WAC	ES	9	8	10	50	0.473157653143004	0.185557850164378	51	-0.186429557277517	30	0.0949944382647386	24	0.706086956521739
WDFY3_ES_15_14_16	WDFY3	ES	15	14	16	50	0.492163948884051	0.715382225102137	51	0.0808633875663863	27	-0.0915750915750916	25	0.842307692307692
WDR11_ES_9_8_10.1	WDR11	ES	9	8	10.1	50	0.619909830396341	0.915799418617542	51	0.230121158404782	30	0.25122510008952	24	0.714598645818782
WDR17_ES_4_3_5	WDR17	ES	4	3	5	50	0.831123086778076	0.657756418646425	49	0.57965528627499	NA	NA	25	0.791001745057342
WDR20_AD_1.2_1.1_4	WDR20	AD	1.2	1.1	4	50	0.316560926752644	0.594784433390208	51	0.0138917170107276	29	0.330541871921182	25	-0.68
WDR26_AD_3.2_3.1_4.2	WDR26	AD	3.2	3.1	4.2	50	0.0168491995665539	0.366651459127145	51	0.215203619909502	30	0.230255839822024	24	-0.668695652173913
WDR27_ES_23_22_24	WDR27	ES	23	22	24	50	0.426976090095169	0.352474569343375	47	0.0438918615322532	NA	NA	25	0.607658365626669
WDR27_ES_9_8_10	WDR27	ES	9	8	10	50	0.554107069115873	0.806168036542991	51	-0.0463421814697232	NA	NA	26	0.775706015211234
WDR41_ES_3_2_4	WDR41	ES	3	2	4	50	0.791701330815273	0.69105200784254	51	-0.54262443438914	29	-0.0586206896551724	26	-0.781880341880342
WDR45_ES_6_5_7.2	WDR45	ES	6	5	7.2	50	0.62659848702021	0.671784111960549	51	-0.366886128739347	30	0.0473859844271413	26	0.694358974358974
WDR45_ES_6:7.1_5_7.2	WDR45	ES	6:7.1	5	7.2	50	0.167136484822093	0.289249881428779	51	-0.175976832100064	30	0.067853170189099	26	0.628034188034188
WDR53_ES_2.1:2.2_1_3	WDR53	ES	2.1:2.2	1	3	50	0.807683241672114	0.0779160302532002	51	0.0355656108597285	15	-0.0285714285714286	25	-0.702307692307692
WDR54_ES_2_1_3	WDR54	ES	2	1	3	50	0.0160413985071714	0.103171827684536	51	-0.0767785670497405	18	-0.440660474716202	26	0.730381272428864
WDR74_ES_11_10_12	WDR74	ES	11	10	12	50	0.740889354563492	0.00118230474685133	51	-0.0297737556561086	30	0.220467185761958	26	0.666324786324786
WDR75_AA_4.1_2_4.2	WDR75	AA	4.1	2	4.2	50	0.123369090102836	0.0439101216811737	51	-0.173122171945701	30	0.112347052280311	26	0.648547008547008
WDSUB1_AD_1.2:1.3_1.1_2	WDSUB1	AD	1.2:1.3	1.1	2	50	0.199069643127734	0.138589790199351	51	0.249162821185207	29	0.00246426841166182	26	0.755342804679475
WIPI2_AD_12.2_12.1_13	WIPI2	AD	12.2	12.1	13	50	0.0558413873632618	1.68837181805609e-05	51	0.367700626805122	30	-0.147052280311457	26	0.708717948717949
WIPI2_ES_2_1_3	WIPI2	ES	2	1	3	50	0.825430589930878	0.777030071298841	51	0.0653408448322172	30	0.00912124582869855	26	0.76
WNK1_ES_11.2:12_9_13.2	WNK1	ES	11.2:12	9	13.2	50	0.0800460548418148	0.610525061431813	49	0.0308443898110258	29	-0.152877128219528	25	-0.690531382443025
WNK1_ES_11.2:12:13.1_9_13.2	WNK1	ES	11.2:12:13.1	9	13.2	50	0.139571437711862	0.510700321265308	49	0.0637382407390632	29	-0.141992672488688	23	-0.687422803293779
WNK1_ES_12_9_13.1	WNK1	ES	12	9	13.1	50	0.101940417721449	0.0222120762524019	50	0.153709483793517	30	0.129254727474972	25	-0.743076923076923
WNK1_ES_12:13.1_9_13.2	WNK1	ES	12:13.1	9	13.2	50	0.189098006458977	0.39466289530971	49	0.141122448979592	29	0.354187192118227	25	-0.724615384615385
WNK1_ES_14_13.2_15	WNK1	ES	14	13.2	15	50	0.120796170051103	0.522965024253197	51	-0.240180995475113	30	0.0562847608453838	26	0.636239316239316
WNK1_ES_14:15_13.2_16	WNK1	ES	14:15	13.2	16	50	0.259568897994788	0.0728346888127814	51	0.0735746606334842	30	0.323248053392658	26	-0.671794871794872
WNK1_ES_15_13.2_16	WNK1	ES	15	13.2	16	50	0.0149737317934766	0.0650020779711306	51	0.328325791855204	30	0.397107897664071	26	0.708034188034188
WRAP73_RI_11.2_11.1_11.3	WRAP73	RI	11.2	11.1	11.3	50	0.833880148076139	0.650532801724296	51	0.116156474158104	23	-0.0434782608695652	25	0.715384615384615
WSB1_RI_5.2_5.1_5.3	WSB1	RI	5.2	5.1	5.3	50	0.54236102346279	0.0462408680634833	51	-0.266515837104072	NA	NA	25	0.626923076923077
WWOX_ES_7:8:9_5_13	WWOX	ES	7:8:9	5	13	50	0.00883252640095195	0.134955428300523	51	-0.514513650586307	29	-0.569025063229769	24	0.570296402119129
WWP1_ES_2_1_3	WWP1	ES	2	1	3	50	0.195891900741049	0.92622978747366	51	0.229773755656109	30	0.194215795328142	26	-0.649230769230769
WWP1_ES_6:7_5_8	WWP1	ES	6:7	5	8	50	0.512589988138991	0.878494791431798	50	0.168403361344538	30	0.302335928809789	24	-0.653913043478261
XAF1_ES_2.2:3_2.1_6	XAF1	ES	2.2:3	2.1	6	50	0.151454862845689	0.822890771325586	51	0.707009360958487	17	0.641772430512688	26	-0.639426638476049
XAF1_ES_4.3_2.1_6	XAF1	ES	4.3	2.1	6	50	0.510540425457554	0.839331977949509	51	0.238778076100896	17	0.120691119559462	26	0.690261517295231
XAF1_ES_4.3:6:7_2.1_8	XAF1	ES	4.3:6:7	2.1	8	50	0.275897697108492	0.67493395495668	51	0.248556633111015	17	-0.14341225802268	26	0.731644204501637
XAF1_ES_6_2.1_8	XAF1	ES	6	2.1	8	50	0.275897697108492	0.67493395495668	51	0.547537804803858	17	0.0280102318536398	25	-0.747436759891548
XAF1_ES_6:7_2.1_8	XAF1	ES	6:7	2.1	8	50	0.275897697108492	0.67493395495668	51	0.631277105221557	17	0.215587631854123	25	-0.775357975664171
XAF1_ES_7_6_8	XAF1	ES	7	6	8	50	0.502751046869659	0.816080135468111	51	0.557879963703509	17	0.212087877874761	26	0.688423587314432
XAF1_ES_8_6_9.1	XAF1	ES	8	6	9.1	50	0.159796819309739	0.469896807899031	51	0.494329767501616	17	-0.38691318950167	26	-0.759258592221775
XAF1_RI_4.2_4.1_4.3	XAF1	RI	4.2	4.1	4.3	50	0.647453469670527	0.938278424234365	51	0.513451430698242	17	0.165735120325134	26	-0.702219762656855
XBP1_RI_5.2_5.1_5.3	XBP1	RI	5.2	5.1	5.3	50	0.363754628623782	0.319246622609962	51	0.551945701357466	NA	NA	26	0.68
XG_AD_5.2_5.1_6	XG	AD	5.2	5.1	6	50	0.0489464131038731	0.339171550304188	48	0.658418183728861	NA	NA	26	0.701256612122776
XIAP_ES_3_2.1_4	XIAP	ES	3	2.1	4	50	0.388639572260798	0.0661400736390838	49	-0.270510204081633	30	-0.178642936596218	24	0.799130434782609
XPO6_ES_2_1_3	XPO6	ES	2	1	3	50	0.590330502372604	0.426715448452778	51	0.11316998125026	27	-0.0848595848595848	26	-0.643076923076923
XRCC3_ES_2.1:2.2:3.2:4.2:5:6:9_1.1_10	XRCC3	ES	2.1:2.2:3.2:4.2:5:6:9	1.1	10	50	0.075760920927319	0.0154833069296688	51	0.373519899903085	NA	NA	26	-0.678247058111757
XRRA1_RI_18.2_18.1_18.3	XRRA1	RI	18.2	18.1	18.3	50	0.680654956569853	0.24051894472225	51	0.161319516885376	NA	NA	26	-0.734017094017094
YAP1_ES_7_6.1_8	YAP1	ES	7	6.1	8	50	0.465686526939272	0.940562147678546	51	0.0282352941176471	28	0.206349206349206	26	-0.701196581196581
YBEY_ES_3_2.2_4	YBEY	ES	3	2.2	4	50	0.212949194627821	0.142548700552848	51	-0.183710883964834	30	-0.4496606991892	26	-0.690940170940171
YBX3_ES_6_5_7	YBX3	ES	6	5	7	50	0.57829331106539	0.182925537240519	51	0.215022624434389	30	0.344160177975528	26	-0.71008547008547
YEATS4_ES_3:4_2_5	YEATS4	ES	3:4	2	5	50	0.103229656883572	0.221536875914346	51	-0.0280542986425339	30	0.2440489432703	24	0.706086956521739
YIF1A_ES_7_6_8.2	YIF1A	ES	7	6	8.2	50	0.644317117726881	0.171702694317919	51	-0.0717663295733355	27	0.142857142857143	26	0.707350427350427
YIPF1_ES_12_11_13	YIPF1	ES	12	11	13	50	0.491786599463004	0.194894179083296	51	-0.239819004524887	22	-0.427442123094297	26	0.681367521367521
YIPF1_ES_3_2_4	YIPF1	ES	3	2	4	50	0.524195081869829	0.67442579311591	51	-0.26841628959276	22	-0.093167701863354	26	0.629401709401709
YIPF2_AD_1.2_1.1_2	YIPF2	AD	1.2	1.1	2	50	0.361114870989727	0.167039348033364	51	0.0501357466063348	7	0.285714285714286	26	0.727863247863248
YIPF3_AA_2.2:2.3_1_2.4	YIPF3	AA	2.2:2.3	1	2.4	50	0.756728594742725	0.517891493759169	51	-0.249049773755656	30	-0.0456062291434928	26	-0.667008547008547
YME1L1_AA_3.1:3.2_2_3.3	YME1L1	AA	3.1:3.2	2	3.3	50	0.000283446641408093	2.82188272024932e-05	51	-0.104524886877828	30	0.34238042269188	26	-0.76
YME1L1_ES_4_3.3_5	YME1L1	ES	4	3.3	5	50	0.72609890350735	0.655886033940574	51	0.152036199095023	30	0.0776418242491657	25	0.712307692307692
YPEL5_ES_3.1:3.2_1_5	YPEL5	ES	3.1:3.2	1	5	50	0.340615245614982	0.0561659318998387	51	0.0467873303167421	30	-0.0754171301446051	25	-0.723846153846154
YTHDC1_AA_14.1_13_14.2	YTHDC1	AA	14.1	13	14.2	50	0.483111268913569	0.249022167327504	51	0.0378280542986425	30	0.187096774193548	26	0.679316239316239
YWHAB_ES_2_1_3	YWHAB	ES	2	1	3	50	0.153685094089411	0.601602420653755	51	0.0990950226244344	30	-0.155506117908788	25	-0.726153846153846
YWHAE_ES_2:3_1_7	YWHAE	ES	2:3	1	7	50	0.0153714266336247	0.0418128136394468	51	0.0439819004524887	30	-0.0985539488320356	25	0.765384615384615
YWHAE_ES_6_3_7	YWHAE	ES	6	3	7	50	0.0153714266336247	0.0418128136394468	51	-0.0593665158371041	30	-0.0242491657397108	25	0.695384615384615
YWHAH_ES_2_1_4	YWHAH	ES	2	1	4	50	0.613281210748304	0.0598588324397177	51	0.143348416289593	30	0.280533926585095	26	-0.676581196581196
YWHAZ_ES_3.2_2_7.1	YWHAZ	ES	3.2	2	7.1	50	0.784461337780604	0.671441474598303	51	0.162352941176471	30	0.404226918798665	25	0.673846153846154
YY1AP1_AA_12.1_11_12.2	YY1AP1	AA	12.1	11	12.2	50	0.000771267927698064	0.000128190250371977	51	-0.277647058823529	17	-0.607843137254902	26	-0.674529914529915
YY1AP1_ES_3.2_2_4.1	YY1AP1	ES	3.2	2	4.1	50	0.0770143319529664	0.00426543939410293	51	-0.0519574577684704	17	-0.218137254901961	24	-0.747826086956522
YY1AP1_RI_13.2_13.1_13.3	YY1AP1	RI	13.2	13.1	13.3	50	0.10790500256622	0.0223010500604354	51	0.239095022624434	17	0.100490196078431	26	-0.695042735042735
ZBTB14_ES_2_1_3	ZBTB14	ES	2	1	3	50	0.876240683881585	0.636966960068111	51	0.0111802651422089	27	-0.17340864192265	24	0.655359876331868
ZBTB8OS_ES_5_4_6	ZBTB8OS	ES	5	4	6	50	0.484264414623894	0.304142691586884	51	-0.0351131221719457	24	0.129565217391304	26	0.723076923076923
ZC3H11A_AD_2.2_2.1_3.2	ZC3H11A	AD	2.2	2.1	3.2	50	0.0346638740179562	2.82129099482937e-05	51	-0.421628959276018	30	-0.489210233592881	26	0.76
ZC3H11A_ES_1.2:2.1_1.1_3.2	ZC3H11A	ES	1.2:2.1	1.1	3.2	50	0.931922761037616	0.81786442740715	50	0.261272509003601	30	0.514571746384872	24	0.692173913043478
ZC3H11A_ES_2.1_1.1_3.2	ZC3H11A	ES	2.1	1.1	3.2	50	0.816481673035316	0.0553737889284809	50	0.211428571428571	30	0.440711902113459	26	-0.682735042735043
ZC3H11A_RI_3.3:3.4_3.2_3.5	ZC3H11A	RI	3.3:3.4	3.2	3.5	50	0.0378457603959776	0.0777709305038437	51	0.127692307692308	30	-0.287652947719689	26	-0.703931623931624
ZC3H14_ES_12_10_15	ZC3H14	ES	12	10	15	50	0.0200739970961726	0.280110987170344	51	0.0811764705882353	30	-0.251612903225806	26	0.708717948717949
ZC3H14_ES_12:13:14.1:14.2_10_15	ZC3H14	ES	12:13:14.1:14.2	10	15	50	0.0666055120428694	0.00384799823809255	51	-0.187239819004525	30	-0.0638487208008899	26	-0.710769230769231
ZC3H14_ES_13:14.1:14.2_12_15	ZC3H14	ES	13:14.1:14.2	12	15	50	0.182683310554044	0.000311242374089003	51	-0.354751131221719	30	0.217352614015573	26	-0.691623931623932
ZC3H18_ES_4_3_5	ZC3H18	ES	4	3	5	50	0.0010322596013386	0.0435604465663127	51	0.0712217194570136	30	-0.302335928809789	26	-0.694358974358974
ZC3H4_ES_14_13_15	ZC3H4	ES	14	13	15	50	0.11184237823793	0.000632749147787259	49	-0.383061224489796	28	-0.176245210727969	24	0.733043478260869
ZC4H2_ES_6_5_7	ZC4H2	ES	6	5	7	50	0.358469391875895	0.00479801655451533	51	0.446034426071248	NA	NA	26	0.694059020909216
ZCCHC17_ES_3_2_4	ZCCHC17	ES	3	2	4	50	0.561835854856873	0.816576003757657	51	-0.00190045248868778	30	0.0375973303670745	26	0.672478632478632
ZCCHC7_ES_3_1.1_5	ZCCHC7	ES	3	1.1	5	50	0.0917432676327024	0.0279841875391994	51	-0.121680101607934	21	-0.0637191696097617	24	-0.684943688477671
ZDHHC15_ES_2_1_3	ZDHHC15	ES	2	1	3	50	0.424575611972264	7.40159350107997e-05	41	0.489983320982079	NA	NA	22	-0.773552776699419
ZDHHC15_ES_7_6_8	ZDHHC15	ES	7	6	8	50	0.368124533621659	0.419488352811922	41	0.699201962287731	NA	NA	20	0.691175261264873
ZDHHC16_ES_7:8.1_6_8.2	ZDHHC16	ES	7:8.1	6	8.2	50	0.0702574804607026	0.585189592022934	51	0.00877828054298642	6	0.142857142857143	26	-0.659487179487179
ZDHHC16_ES_8.2_6_10	ZDHHC16	ES	8.2	6	10	50	0.343448591617257	0.937955978727915	47	0.270235892691952	6	0.142857142857143	24	0.74695652173913
ZDHHC16_ES_8.2:9_6_10	ZDHHC16	ES	8.2:9	6	10	50	0.343417990176269	0.938015006420292	47	0.330712303422757	6	0.371428571428571	25	-0.673076923076923
ZDHHC16_ES_9_8.2_10	ZDHHC16	ES	9	8.2	10	50	0.757385735870473	0.631760748928703	51	-0.0931221719457013	6	0.0857142857142857	26	-0.671111111111111
ZDHHC17_ES_2_1_3	ZDHHC17	ES	2	1	3	50	0.784615131245385	0.0234907362608139	51	0.0658823529411765	20	0.2	26	0.654700854700855
ZDHHC17_ES_8_7_9	ZDHHC17	ES	8	7	9	50	0.615063283878405	0.605309884880138	51	0.0444806443698542	20	-0.36390977443609	25	0.707692307692308
